timestamp,temperatura_celsius,humedad_relativa,presion_hpa,velocidad_viento_kmh,precipitacion_mm,indice_uv
2024-03-09 08:00:00,28.6,69.4,1016.6,3.3,0.0,4.8
2024-03-09 09:00:00,29.7,67.4,1016.0,3.0,0.0,7.2
09/03/2024 10:00,31.1,67.6,1012.3,3.8,0.0,8.6
2024-03-09 11:00:00,32.8,61.7,1015.4,4.1,0.0,10.1
2024-03-09 12:00:00,32.8,59.4,1014.5,11.0,0.0,10.9
2024-03-09 13:00:00,31.7,60.3,1014.9,10.4,0.0,10.8
2024-03-09 14:00:00,31.5,57.6,1013.7,4.9,0.0,10.8
09/03/2024 15:00,29.3,57.9,1014.9,9.1,0.0,10.5
09/03/2024 16:00,28.2,56.4,1014.9,7.7,0.0,8.9
2024-03-09 17:00:00,27.5,54.2,1014.7,9.5,0.0,6.9
2024-03-09 18:00:00,,58.2,1013.4,17.7,0.0,5.1
2024-03-09 19:00:00,22.4,60.7,1014.1,10.5,0.0,2.4
2024-03-09 20:00:00,21.4,60.1,1016.5,15.5,0.0,0
2024-03-09 21:00:00,19.9,65.3,1013.8,10.6,0.0,0.0
2024-03-09 22:00:00,17.9,65.3,1013.2,7.4,0.0,0.0
2024-03-09 23:00:00,17.2,66.5,1013.2,9.9,0.0,0.0
2024-03-10 00:00:00,16.4,70.7,1016.4,11.7,0.0,0.0
2024-03-10 01:00:00,15.7,73.2,1017.0,14.9,0.0,0.0
2024-03-10 02:00:00,18.5,70.8,1014.1,4.5,0.0,0.0
2024-03-10 03:00:00,19.8,71.6,1015.0,5.2,0.0,0.0
2024-03-10 04:00:00,19.4,75.4,1013.5,6.4,0.0,0.0
2024-03-10 05:00:00,23.1,71.3,1015.4,6.3,0.0,0.0
2024-03-10 06:00:00,25.1,75.7,1015.7,3.1,0.0,0
2024-03-10 07:00:00,27.7,70.5,1016.1,3.5,0.0,2.4
2024-03-10 08:00:00,29.2,68.5,1016.0,5.9,0.0,4.7
2024-03-10 09:00:00,30.9,63.8,1014.0,3.6,0.0,7.3
2024-03-10 10:00:00,31.7,61.7,1013.2,7.6,0.0,9.1
2024-03-10 11:00:00,32.5,63.6,1014.1,5.4,0.0,10.3
2024-03-10 12:00:00,32.8,62.2,1015.2,7.0,0.0,11.4
2024-03-10 13:00:00,33.4,59.2,1017.1,9.0,0.0,11.2
2024-03-10 14:00:00,32.1,59.6,1014.9,5.7,0.0,10.6
2024-03-10 15:00:00,30.6,58.0,1013.0,6.0,0.0,10.3
2024-03-10 16:00:00,28.0,58.2,1012.0,13.1,0.0,9.2
2024-03-10 17:00:00,27.6,57.1,1013.9,14.4,0.0,6.5
2024-03-10 18:00:00,26.4,54.4,1013.0,14.5,0.0,5.3
2024-03-10 19:00:00,22.8,57.3,1016.1,17.8,0.0,2.7
2024-03-10 20:00:00,21.0,60.1,1013.1,9.5,0.0,0
2024-03-10 21:00:00,18.1,63.2,1014.8,7.3,0.0,0.0
2024-03-10 22:00:00,16.7,62.7,1015.6,17.9,0.0,0.0
2024-03-10 23:00:00,16.4,71.1,1015.4,15.2,0.0,0.0
2024-03-11 00:00:00,15.0,72.1,1010.0,12.5,0.0,0.0
2024-03-11 01:00:00,16.4,71.0,1015.0,18.2,0.0,0.0
2024-03-11 02:00:00,16.8,70.7,1017.7,9.8,0.0,0.0
2024-03-11 03:00:00,17.5,71.9,1016.1,10.7,0.0,0.0
2024-03-11 04:00:00,20.0,73.4,1017.5,9.3,0.0,0.0
11/03/2024 05:00,20.8,74.2,1015.5,5.8,0.0,0.0
2024-03-11 06:00:00,24.3,69.3,1013.9,2.9,6.5,0.2
2024-03-11 07:00:00,26.3,72.4,1013.5,2.2,0.0,2.0
2024-03-11 08:00:00,28.0,68.5,1017.3,2.0,0.0,4.8
2024-03-11 09:00:00,29.6,64.6,1017.9,2.4,0.0,7.0
2024-03-11 10:00:00,31.1,64.3,1015.5,4.2,0.0,8.7
2024-03-11 11:00:00,32.6,67.0,1014.1,7.1,0.0,10.0
2024-03-11 12:00:00,32.5,61.7,1014.5,5.0,0.0,11.1
2024-03-11 13:00:00,31.3,57.3,1015.3,10.2,0.0,11.2
2024-03-11 14:00:00,30.9,57.0,1015.1,10.8,0.0,11.0
2024-03-11 15:00:00,28.6,55.7,1015.6,7.2,0.0,10.0
2024-03-11 16:00:00,28.3,56.7,1013.5,16.1,0.0,8.7
2024-03-11 17:00:00,26.2,57.0,1016.8,14.2,0.0,7.0
2024-03-11 18:00:00,24.7,55.1,1017.3,15.6,0.0,4.7
2024-03-11 19:00:00,21.1,58.1,1013.0,9.2,0.0,2.6
2024-03-11 20:00:00,19.2,62.4,1013.7,12.7,0.0,0.3
2024-03-11 21:00:00,19.0,64.3,1012.9,12.9,0.0,0.0
2024-03-11 22:00:00,17.0,66.0,1017.0,11.4,0.0,0.0
2024-03-11 23:00:00,16.7,68.3,1013.1,8.5,0.0,0.0
2024-03-12 00:00:00,14.8,70.2,1014.0,6.6,0.0,0.0
2024-03-12 01:00:00,16.5,69.9,1013.2,12.6,0.0,0.0
2024-03-12 02:00:00,17.6,70.9,1017.1,5.6,0.0,0.0
2024-03-12 03:00:00,17.4,74.1,1013.3,5.7,0.0,0.0
2024-03-12 04:00:00,19.5,74.5,1013.7,5.8,0.0,0.0
2024-03-12 05:00:00,22.2,72.6,1015.2,4.8,0.0,0.0
2024-03-12 06:00:00,25.7,73.1,1013.1,3.1,0.0,0
2024-03-12 07:00:00,26.8,69.5,1012.8,2.0,0.0,2.2
2024-03-12 08:00:00,27.9,69.2,1013.6,7.4,0.0,4.8
2024-03-12 09:00:00,30.2,66.7,1013.8,2.4,0.0,6.7
2024-03-12 10:00:00,30.1,65.0,1016.1,6.2,0.0,9.2
2024-03-12 11:00:00,31.3,64.0,1014.7,7.3,0.0,10.3
2024-03-12 12:00:00,33.1,64.2,1014.9,4.0,0.0,10.6
2024-03-12 13:00:00,32.3,61.3,1012.4,7.3,0.0,11.3
2024-03-12 14:00:00,,60.2,1015.1,5.8,0.0,10.6
2024-03-12 15:00:00,29.6,57.7,1012.9,11.1,0.0,9.8
2024-03-12 16:00:00,28.9,56.7,1016.1,5.0,0.0,8.9
2024-03-12 17:00:00,26.1,55.3,1011.4,8.1,0.0,6.9
2024-03-12 18:00:00,23.6,58.5,1015.7,10.3,0.0,4.9
2024-03-12 19:00:00,22.6,57.1,1013.7,9.8,0.0,2.2
2024-03-12 20:00:00,19.7,61.9,1015.5,8.6,0.0,0.1
2024-03-12 21:00:00,17.9,64.1,1016.7,13.4,0.0,0.0
2024-03-12 22:00:00,18.6,64.3,1016.0,8.5,0.0,0.0
2024-03-12 23:00:00,15.5,70.9,1015.4,9.1,0.0,0.0
2024-03-13 00:00:00,15.5,71.6,1015.7,11.7,0.0,0.0
2024-03-13 01:00:00,15.3,72.3,1017.0,8.8,0.0,0.0
2024-03-13 02:00:00,16.2,73.5,1014.4,7.7,0.0,0.0
2024-03-13 03:00:00,18.8,72.0,1017.8,9.0,0.0,0.0
2024-03-13 04:00:00,20.1,78.2,1010.0,7.9,0.0,0.0
2024-03-13 05:00:00,21.7,71.4,1011.9,8.9,0.0,0.0
2024-03-13 06:00:00,24.3,72.3,1014.7,4.3,0.0,0
2024-03-13 07:00:00,24.4,69.7,1012.5,3.0,0.0,2.3
2024-03-13 08:00:00,27.9,71.0,1013.2,1.9,0.0,5.4
2024-03-13 09:00:00,30.9,70.4,1016.9,4.4,0.0,6.9
2024-03-13 10:00:00,31.2,66.7,1015.0,2.2,0.0,8.5
2024-03-13 11:00:00,30.5,67.1,1012.9,5.2,0.0,9.9
2024-03-13 12:00:00,31.8,60.2,1014.8,8.2,0.0,11.3
2024-03-13 13:00:00,31.4,60.5,1013.5,9.2,0.0,11.1
2024-03-13 14:00:00,31.3,56.3,1015.0,7.4,0.0,10.9
2024-03-13 15:00:00,30.4,58.8,1014.3,23.4,0.0,10.6
2024-03-13 16:00:00,29.1,59.1,1016.1,7.7,0.0,8.4
2024-03-13 17:00:00,26.5,58.6,,9.3,0.0,7.1
2024-03-13 18:00:00,23.6,56.4,1013.1,14.2,0.0,4.9
2024-03-13 19:00:00,21.4,61.5,1013.8,14.8,0.0,2.3
2024-03-13 20:00:00,20.3,61.9,1012.0,19.9,0.0,0
2024-03-13 21:00:00,17.4,65.2,1014.2,15.3,0.0,0.0
2024-03-13 22:00:00,16.3,65.1,1014.9,7.8,0.0,0.0
2024-03-13 23:00:00,16.5,65.9,1015.6,7.4,0.0,0.0
2024-03-14 00:00:00,16.1,71.3,1015.9,10.5,0.0,0.0
2024-03-14 01:00:00,14.6,69.9,1017.1,6.0,0.0,0.0
14/03/2024 02:00,16.5,75.4,1014.1,6.7,0.0,0.0
2024-03-14 03:00:00,18.3,74.1,1015.2,5.0,0.0,0.0
2024-03-14 04:00:00,20.1,73.3,1013.3,4.8,0.0,0.0
2024-03-14 05:00:00,22.9,75.6,1012.1,4.0,0.0,0.0
2024-03-14 06:00:00,24.0,71.0,1016.8,8.5,0.0,0
2024-03-14 07:00:00,25.8,71.6,1012.6,1.9,0.0,1.8
2024-03-14 08:00:00,28.2,70.0,1011.3,3.5,0.0,4.7
2024-03-14 09:00:00,28.9,72.8,1014.9,2.7,0.0,6.5
2024-03-14 10:00:00,30.2,67.6,1015.6,1.9,0.0,8.6
2024-03-14 11:00:00,31.4,64.1,1014.1,8.7,0.0,9.9
14/03/2024 12:00,32.5,60.9,1014.1,5.0,0.0,10.6
2024-03-14 13:00:00,31.0,60.4,1014.2,6.7,0.0,11.1
2024-03-14 14:00:00,30.4,57.6,1014.8,10.0,0.0,10.8
2024-03-14 15:00:00,30.3,56.1,1012.7,8.8,0.0,10.1
2024-03-14 16:00:00,27.3,57.5,1012.1,10.0,0.0,9.1
2024-03-14 17:00:00,24.8,58.1,1012.9,8.5,0.0,6.7
2024-03-14 18:00:00,24.4,59.6,1015.2,11.6,0.0,4.5
2024-03-14 19:00:00,21.0,60.9,1017.1,14.6,0.0,2.6
2024-03-14 20:00:00,19.2,62.1,1013.7,10.5,0.0,0
2024-03-14 21:00:00,18.0,63.8,1014.7,9.1,0.0,0.0
2024-03-14 22:00:00,16.8,67.5,1012.6,14.3,0.0,0.0
2024-03-14 23:00:00,15.7,68.4,1015.8,8.3,0.0,0.0
2024-03-15 00:00:00,14.5,70.9,1013.9,13.5,0.0,0.0
2024-03-15 01:00:00,16.5,68.7,1014.4,11.6,0.0,0.0
2024-03-15 02:00:00,,72.4,1013.6,19.2,0.0,0.0
2024-03-15 03:00:00,,73.2,1014.1,2.6,0.0,0.0
2024-03-15 04:00:00,20.1,73.0,1012.4,5.9,0.0,0.0
2024-03-15 05:00:00,21.6,73.6,1017.7,9.4,0.0,0.0
2024-03-15 06:00:00,25.0,69.9,1013.9,1.4,0.0,0
2024-03-15 07:00:00,25.6,70.9,1014.1,3.5,0.0,2.4
2024-03-15 08:00:00,27.8,69.2,1015.0,1.9,0.0,4.4
2024-03-15 09:00:00,29.3,69.8,1017.8,3.2,0.0,6.9
2024-03-15 10:00:00,31.5,67.3,1014.7,4.5,0.0,8.3
2024-03-15 11:00:00,30.8,62.1,1013.1,6.1,0.0,10.5
15/03/2024 12:00,31.1,61.6,1013.1,7.2,0.0,10.4
2024-03-15 13:00:00,30.8,61.6,1014.6,4.1,0.0,11.1
2024-03-15 14:00:00,31.4,54.7,1014.0,9.3,0.0,10.8
2024-03-15 15:00:00,29.6,53.2,1016.2,9.6,0.0,10.1
2024-03-15 16:00:00,27.8,55.4,1014.2,14.6,0.0,8.6
2024-03-15 17:00:00,26.2,59.9,1013.0,8.0,0.0,6.9
2024-03-15 18:00:00,23.9,58.4,1014.5,18.2,0.0,4.4
2024-03-15 19:00:00,19.8,60.5,1014.3,19.1,0.0,2.7
2024-03-15 20:00:00,19.8,61.8,1016.2,17.0,0.0,0.1
2024-03-15 21:00:00,17.8,62.0,1012.9,11.2,0.0,0.0
2024-03-15 22:00:00,17.1,65.9,1015.2,10.9,0.0,0.0
2024-03-15 23:00:00,13.9,66.5,1014.8,7.4,0.0,0.0
2024-03-16 00:00:00,15.3,71.1,1013.0,13.5,0.0,0.0
2024-03-16 01:00:00,14.9,71.5,1013.1,9.5,0.0,0.0
2024-03-16 02:00:00,16.6,72.8,1016.1,18.8,0.0,0.0
2024-03-16 03:00:00,19.0,70.5,1014.4,5.9,0.0,0.0
2024-03-16 04:00:00,19.4,70.8,1015.8,3.3,0.0,0.0
2024-03-16 05:00:00,22.1,74.3,1015.1,4.9,0.0,0.0
16/03/2024 06:00,23.0,74.3,1011.8,3.0,0.0,0.1
2024-03-16 07:00:00,25.5,72.6,1013.4,4.6,0.0,2.5
2024-03-16 08:00:00,27.6,68.4,1015.4,3.2,0.0,5.1
2024-03-16 09:00:00,28.7,66.0,1014.8,2.6,0.0,6.7
2024-03-16 10:00:00,30.1,63.7,1013.6,2.9,0.0,8.3
2024-03-16 11:00:00,30.8,60.7,1013.3,4.1,0.0,10.1
2024-03-16 12:00:00,31.8,59.2,1014.2,5.1,0.0,10.5
2024-03-16 13:00:00,29.8,57.8,1015.2,9.4,0.0,10.4
2024-03-16 14:00:00,31.3,61.8,1014.9,9.0,0.0,11.2
2024-03-16 15:00:00,30.6,57.4,1014.8,11.1,0.0,10.1
2024-03-16 16:00:00,27.3,55.8,1015.1,9.2,0.0,8.9
2024-03-16 17:00:00,26.8,58.4,1016.0,9.6,0.0,6.4
2024-03-16 18:00:00,24.1,59.2,1011.4,12.5,0.0,4.6
2024-03-16 19:00:00,22.2,61.8,1014.2,12.9,0.0,2.5
2024-03-16 20:00:00,19.4,61.8,1014.2,17.1,0.0,0.4
2024-03-16 21:00:00,18.1,66.3,1015.3,12.6,0.0,0.0
2024-03-16 22:00:00,17.5,64.7,1012.8,4.7,0.0,0.0
2024-03-16 23:00:00,15.9,67.3,1016.5,8.9,0.0,0.0
2024-03-17 00:00:00,14.6,68.9,1014.5,9.0,0.0,0.0
2024-03-17 01:00:00,15.8,72.8,1014.6,10.9,0.0,0.0
2024-03-17 02:00:00,14.9,,1012.6,6.3,0.0,0.0
2024-03-17 03:00:00,16.9,75.6,1012.3,10.1,0.0,0.0
2024-03-17 04:00:00,20.3,73.0,1014.7,7.5,0.0,0.0
2024-03-17 05:00:00,21.1,73.9,1014.5,4.3,0.0,0.0
2024-03-17 06:00:00,23.4,73.8,1015.7,2.6,0.0,0
2024-03-17 07:00:00,24.9,72.6,1013.8,4.4,0.0,2.9
2024-03-17 08:00:00,27.8,68.2,1017.6,3.5,0.0,5.0
17/03/2024 09:00,29.2,70.3,1014.9,2.9,0.0,6.4
2024-03-17 10:00:00,31.0,66.6,1014.8,1.6,0.0,9.3
17/03/2024 11:00,30.3,65.1,1014.2,7.2,0.0,10.0
2024-03-17 12:00:00,31.7,61.5,1016.5,7.4,0.0,10.8
2024-03-17 13:00:00,30.5,60.1,1016.0,8.7,0.0,11.1
2024-03-17 14:00:00,30.7,57.5,1009.0,8.2,0.0,10.6
2024-03-17 15:00:00,29.1,57.0,1010.9,17.0,0.0,9.6
2024-03-17 16:00:00,27.7,58.9,1014.6,11.2,0.0,8.2
2024-03-17 17:00:00,25.7,57.7,1016.0,15.4,0.0,6.6
2024-03-17 18:00:00,23.1,56.5,1013.2,12.2,0.0,4.4
2024-03-17 19:00:00,22.5,60.4,1014.0,19.5,0.0,2.7
2024-03-17 20:00:00,19.1,60.5,1014.2,11.4,0.0,0.2
2024-03-17 21:00:00,17.5,60.6,1014.6,9.4,0.0,0.0
2024-03-17 22:00:00,15.2,65.8,1015.5,10.0,0.0,0.0
2024-03-17 23:00:00,16.3,64.5,1013.6,22.5,0.0,0.0
2024-03-18 00:00:00,15.8,70.7,1015.8,11.5,0.0,0.0
2024-03-18 01:00:00,14.1,70.9,1016.3,6.6,0.0,0.0
2024-03-18 02:00:00,16.1,74.2,1014.9,9.9,0.0,0.0
2024-03-18 03:00:00,17.7,75.7,1013.9,5.3,0.0,0.0
2024-03-18 04:00:00,19.4,76.4,1011.7,5.2,0.0,0.0
2024-03-18 05:00:00,19.4,71.5,1014.3,3.9,0.0,0.0
18/03/2024 06:00,23.1,75.5,1011.9,3.9,0.0,0.1
2024-03-18 07:00:00,24.6,70.8,1014.2,3.4,0.0,2.6
2024-03-18 08:00:00,27.4,67.5,1013.1,2.7,0.0,4.8
2024-03-18 09:00:00,29.6,66.0,1014.0,2.2,0.0,7.3
2024-03-18 10:00:00,30.3,68.5,1012.2,3.0,0.0,8.4
2024-03-18 11:00:00,29.5,62.7,1010.4,5.3,0.0,9.9
2024-03-18 12:00:00,30.1,66.6,1013.0,8.0,0.0,10.4
18/03/2024 13:00,31.6,59.5,1014.0,6.3,0.0,10.9
2024-03-18 14:00:00,29.5,60.1,1013.4,14.8,0.0,10.5
2024-03-18 15:00:00,29.2,57.8,1015.0,13.4,0.0,10.3
2024-03-18 16:00:00,27.4,57.6,1014.6,16.6,0.0,8.4
2024-03-18 17:00:00,24.7,57.2,1017.2,7.9,0.0,7.1
2024-03-18 18:00:00,24.9,59.2,1016.2,14.4,0.0,4.6
2024-03-18 19:00:00,20.8,59.4,1013.3,8.1,0.0,1.9
2024-03-18 20:00:00,18.4,58.4,1015.0,15.5,0.0,0
2024-03-18 21:00:00,17.7,62.4,1012.6,12.6,0.0,0.0
2024-03-18 22:00:00,15.4,67.4,1014.5,9.3,0.0,0.0
2024-03-18 23:00:00,16.5,67.8,1012.8,11.6,0.0,0.0
19/03/2024 00:00,15.7,66.1,1012.1,9.5,0.0,0.0
2024-03-19 01:00:00,15.6,70.5,1014.2,12.1,0.0,0.0
2024-03-19 02:00:00,17.2,72.7,1013.0,7.9,0.0,0.0
2024-03-19 03:00:00,17.9,73.2,1013.9,4.1,0.0,0.0
2024-03-19 04:00:00,19.0,75.2,1016.8,3.7,0.0,0.0
2024-03-19 05:00:00,20.3,75.6,1013.7,4.2,0.0,0.0
2024-03-19 06:00:00,23.2,75.2,1014.0,3.7,0.0,0
2024-03-19 07:00:00,24.6,74.4,1014.4,2.1,0.0,2.4
2024-03-19 08:00:00,25.6,73.9,1016.8,3.8,0.0,4.9
2024-03-19 09:00:00,29.5,66.1,1013.6,3.1,0.0,6.9
2024-03-19 10:00:00,30.1,66.9,1012.6,4.1,0.0,8.5
2024-03-19 11:00:00,31.2,64.1,1014.8,4.3,0.0,9.7
2024-03-19 12:00:00,32.4,,1013.2,5.7,0.0,10.5
2024-03-19 13:00:00,31.1,60.2,1012.9,4.0,0.0,11.0
2024-03-19 14:00:00,30.0,55.6,1013.1,7.1,0.0,11.0
2024-03-19 15:00:00,28.3,60.2,1013.3,8.2,0.0,9.5
2024-03-19 16:00:00,27.3,55.1,1011.0,11.7,0.0,8.7
2024-03-19 17:00:00,25.3,57.6,1013.1,6.0,0.0,6.5
2024-03-19 18:00:00,24.0,59.4,1014.2,9.5,0.0,5.0
2024-03-19 19:00:00,22.2,59.5,1014.1,18.1,0.0,2.0
2024-03-19 20:00:00,19.5,61.8,1013.8,15.7,0.0,0
2024-03-19 21:00:00,17.2,64.1,1013.1,11.3,0.0,0.0
2024-03-19 22:00:00,16.4,67.8,1017.2,12.0,0.0,0.0
2024-03-19 23:00:00,16.1,66.5,1014.0,11.1,0.0,0.0
2024-03-20 00:00:00,14.9,69.3,1012.7,7.8,0.0,0.0
20/03/2024 01:00,36.1,74.3,1011.0,6.3,0.0,0.0
2024-03-20 02:00:00,15.7,73.6,1015.6,8.3,0.0,0.0
2024-03-20 03:00:00,17.4,73.7,1013.5,5.7,0.0,0.0
20/03/2024 04:00,19.6,75.5,1014.4,3.6,0.0,0.0
2024-03-20 05:00:00,20.6,71.7,1015.3,3.4,0.0,0.0
2024-03-20 06:00:00,22.5,73.7,1013.1,2.7,0.0,0.2
2024-03-20 07:00:00,25.9,72.1,1010.5,1.9,0.0,2.6
20/03/2024 08:00,26.1,69.6,1014.4,3.6,0.0,4.6
2024-03-20 09:00:00,28.4,63.6,1014.1,5.6,0.0,6.7
2024-03-20 10:00:00,30.0,65.2,1014.2,4.1,0.0,8.7
2024-03-20 11:00:00,30.0,63.5,1012.0,7.8,0.0,9.7
2024-03-20 12:00:00,31.0,61.3,1015.3,3.9,0.0,10.5
20/03/2024 13:00,30.0,62.8,1016.3,2.7,0.0,10.5
2024-03-20 14:00:00,30.1,62.6,1011.2,9.6,0.0,10.3
2024-03-20 15:00:00,28.9,60.6,1012.7,6.9,0.0,9.6
2024-03-20 16:00:00,28.3,59.4,1013.0,10.4,0.0,8.2
2024-03-20 17:00:00,25.0,55.2,1012.3,14.0,0.0,6.7
20/03/2024 18:00,23.4,58.8,1015.1,7.9,0.0,4.8
2024-03-20 19:00:00,20.5,61.6,1015.0,13.4,0.0,1.8
2024-03-20 20:00:00,18.7,62.4,1014.2,24.2,0.0,0
2024-03-20 21:00:00,16.9,63.8,1014.9,23.9,0.0,0.0
2024-03-20 22:00:00,16.2,66.6,1015.4,10.7,0.0,0.0
2024-03-20 23:00:00,15.1,69.0,1015.6,19.9,0.0,0.0
2024-03-21 00:00:00,14.9,72.2,1012.5,4.9,0.0,0.0
2024-03-21 01:00:00,15.0,70.1,1011.3,12.1,0.0,0.0
2024-03-21 02:00:00,14.5,73.9,1014.4,11.4,0.0,0.0
2024-03-21 03:00:00,17.1,74.0,1013.9,5.7,0.0,0.0
21/03/2024 04:00,19.7,75.9,1015.3,2.8,0.0,0.0
2024-03-21 05:00:00,21.4,75.6,1014.4,5.3,0.0,0.0
2024-03-21 06:00:00,22.4,71.0,1013.1,3.4,0.0,0.1
2024-03-21 07:00:00,24.3,73.0,1012.9,4.3,0.0,2.4
2024-03-21 08:00:00,25.6,70.1,1012.5,3.2,0.0,4.8
2024-03-21 09:00:00,27.3,70.9,1012.7,5.0,0.0,6.2
2024-03-21 10:00:00,28.9,71.4,1011.5,5.3,0.0,7.9
2024-03-21 11:00:00,30.0,,1014.3,8.1,0.0,9.9
2024-03-21 12:00:00,30.1,62.7,1012.7,2.2,0.0,10.7
2024-03-21 13:00:00,29.6,56.9,1016.2,9.9,0.0,10.4
21/03/2024 14:00,29.7,58.4,1013.1,8.2,0.0,10.3
2024-03-21 15:00:00,27.1,59.0,1012.3,10.1,0.0,9.6
2024-03-21 16:00:00,26.8,60.7,1012.6,7.1,0.0,8.0
2024-03-21 17:00:00,24.8,59.6,1011.9,8.6,0.0,6.7
2024-03-21 18:00:00,23.2,58.0,1015.1,9.9,0.0,4.5
2024-03-21 19:00:00,21.5,59.6,1013.0,14.9,0.0,2.4
2024-03-21 20:00:00,18.9,62.2,1012.3,15.0,0.0,0.2
2024-03-21 21:00:00,16.8,66.8,1014.0,8.3,0.0,0.0
2024-03-21 22:00:00,16.8,66.4,1011.2,15.4,0.0,0.0
2024-03-21 23:00:00,16.7,69.6,1015.4,9.4,0.0,0.0
2024-03-22 00:00:00,13.1,70.2,1015.2,8.2,0.0,0.0
2024-03-22 01:00:00,15.4,75.4,1014.3,11.7,0.0,0.0
2024-03-22 02:00:00,14.9,72.1,1016.5,9.4,0.0,0.0
2024-03-22 03:00:00,16.7,71.3,1013.5,3.7,0.0,0.0
2024-03-22 04:00:00,18.9,75.6,1015.3,3.8,0.0,0.0
2024-03-22 05:00:00,20.4,73.6,1014.2,6.4,0.0,0.0
2024-03-22 06:00:00,22.7,74.2,1015.6,3.0,0.0,0
2024-03-22 07:00:00,24.9,76.4,1014.7,3.3,0.0,2.6
2024-03-22 08:00:00,26.1,70.2,1019.1,3.3,0.0,4.4
2024-03-22 09:00:00,28.6,70.2,1015.2,3.3,0.2,6.9
2024-03-22 10:00:00,29.8,67.1,1014.7,4.6,0.0,8.2
2024-03-22 11:00:00,30.7,66.3,1016.6,3.8,0.0,9.1
2024-03-22 12:00:00,29.5,63.9,1011.2,4.9,0.0,10.0
2024-03-22 13:00:00,29.5,59.7,1015.3,11.0,0.0,10.6
2024-03-22 14:00:00,29.1,59.3,1013.6,8.7,0.0,10.3
2024-03-22 15:00:00,28.5,61.8,1013.9,5.0,0.0,9.8
2024-03-22 16:00:00,27.2,58.0,1013.0,7.8,0.0,8.0
2024-03-22 17:00:00,24.4,58.4,1013.4,14.3,0.0,6.9
2024-03-22 18:00:00,22.0,61.0,1011.3,14.5,0.0,4.8
2024-03-22 19:00:00,20.3,61.0,1012.8,17.8,0.0,2.6
2024-03-22 20:00:00,18.0,64.2,1013.1,13.9,0.0,0
22/03/2024 21:00,18.0,64.2,1014.2,14.9,0.0,0.0
2024-03-22 22:00:00,15.6,65.9,1013.0,21.6,0.0,0.0
2024-03-22 23:00:00,14.6,72.7,1011.4,11.7,0.0,0.0
2024-03-23 00:00:00,15.1,74.6,1013.1,20.4,0.0,0.0
2024-03-23 01:00:00,15.2,74.1,1016.1,6.6,0.0,0.0
2024-03-23 02:00:00,16.0,74.7,1016.5,9.0,0.0,0.0
2024-03-23 03:00:00,18.7,74.7,1012.4,9.5,0.0,0.0
2024-03-23 04:00:00,19.3,75.7,1014.9,1.8,0.0,0.0
2024-03-23 05:00:00,21.1,74.2,1015.4,5.3,0.0,0.0
23/03/2024 06:00,22.6,77.4,1014.6,3.2,0.0,0.3
2024-03-23 07:00:00,24.6,74.8,1013.4,4.4,0.0,2.9
2024-03-23 08:00:00,27.3,66.9,1011.8,2.4,0.0,4.8
2024-03-23 09:00:00,26.7,68.6,1013.2,3.2,0.0,6.6
2024-03-23 10:00:00,29.2,67.5,1013.0,3.6,0.0,7.7
2024-03-23 11:00:00,30.0,61.8,1015.1,4.2,0.0,9.4
2024-03-23 12:00:00,30.6,64.3,1015.4,5.7,0.0,10.3
2024-03-23 13:00:00,,64.9,1016.9,4.6,0.0,10.4
2024-03-23 14:00:00,28.5,57.7,1015.3,7.8,0.0,10.3
2024-03-23 15:00:00,27.1,59.0,1012.1,8.0,0.0,10.1
2024-03-23 16:00:00,26.2,61.9,1013.9,17.7,0.0,8.0
2024-03-23 17:00:00,25.1,59.9,1011.9,10.6,0.0,7.1
2024-03-23 18:00:00,21.7,62.0,1012.2,15.1,0.0,4.5
2024-03-23 19:00:00,20.0,59.3,1013.1,12.0,0.0,2.5
2024-03-23 20:00:00,18.1,60.5,1016.5,10.0,0.0,0
2024-03-23 21:00:00,17.1,64.0,1014.4,13.5,0.0,0.0
2024-03-23 22:00:00,16.4,67.5,1012.6,12.8,0.0,0.0
2024-03-23 23:00:00,-3.8,71.3,1013.5,17.7,0.0,0.0
2024-03-24 00:00:00,14.6,72.0,1013.6,12.3,0.0,0.0
2024-03-24 01:00:00,14.8,71.9,1014.3,6.1,0.0,0.0
2024-03-24 02:00:00,15.8,74.9,1012.7,5.5,0.0,0.0
2024-03-24 03:00:00,15.2,76.8,1012.0,6.7,0.0,0.0
2024-03-24 04:00:00,19.1,71.4,1014.6,7.4,0.0,0.0
2024-03-24 05:00:00,19.2,75.9,1016.9,3.4,0.0,0.0
2024-03-24 06:00:00,22.4,74.3,1014.1,4.7,0.0,0
2024-03-24 07:00:00,23.8,69.0,1014.8,3.7,0.0,2.0
2024-03-24 08:00:00,26.0,70.6,1012.7,2.7,0.0,4.5
2024-03-24 09:00:00,29.4,65.7,1013.2,2.8,0.0,7.0
2024-03-24 10:00:00,29.3,65.1,1013.3,2.9,1.0,8.2
2024-03-24 11:00:00,30.0,66.8,1014.4,3.3,0.0,9.2
2024-03-24 12:00:00,29.1,64.4,1014.2,6.7,0.0,10.5
2024-03-24 13:00:00,29.0,62.3,1014.0,3.1,0.0,10.6
2024-03-24 14:00:00,28.7,62.8,1014.2,7.6,0.0,10.6
2024-03-24 15:00:00,28.4,60.8,1011.8,13.7,0.0,9.4
2024-03-24 16:00:00,25.3,58.3,1011.7,7.6,0.0,8.5
